timestamp,pid,mb,availableMb
2026-08-09T11:39:21,25616,2305,1814
2026-08-09T11:39:21,26504,2271,1814
2026-08-09T11:39:21,37208,2432,1814
2026-08-09T11:39:21,39536,139,1814
2026-08-09T11:39:21,42336,2311,1814
2026-08-09T11:39:21,42344,2316,1814
2026-08-09T11:39:21,44364,141,1814
2026-08-09T11:39:21,45328,2245,1814
2026-08-09T11:39:21,45924,2440,1814
2026-08-09T11:39:21,47072,2516,1814
2026-08-09T11:39:21,47540,139,1814
2026-08-09T11:39:21,48136,140,1814
2026-08-09T11:39:51,25616,2304,1793
2026-08-09T11:39:51,26504,2276,1793
2026-08-09T11:39:51,37208,2434,1793
2026-08-09T11:39:51,39536,139,1793
2026-08-09T11:39:51,42336,2312,1793
2026-08-09T11:39:51,42344,2315,1793
2026-08-09T11:39:51,44364,141,1793
2026-08-09T11:39:51,45328,2243,1793
2026-08-09T11:39:51,45924,2441,1793
2026-08-09T11:39:51,47072,2513,1793
2026-08-09T11:39:51,47540,139,1793
2026-08-09T11:39:51,48136,140,1793
2026-08-09T11:40:21,25616,2304,1774
2026-08-09T11:40:21,26504,2280,1774
2026-08-09T11:40:21,37208,2433,1774
2026-08-09T11:40:21,39536,139,1774
2026-08-09T11:40:21,42336,2316,1774
2026-08-09T11:40:21,42344,2326,1774
2026-08-09T11:40:21,44364,141,1774
2026-08-09T11:40:21,45328,2243,1774
2026-08-09T11:40:21,45924,2447,1774
2026-08-09T11:40:21,47072,2506,1774
2026-08-09T11:40:21,47540,139,1774
2026-08-09T11:40:21,48136,140,1774
2026-08-09T11:40:52,25616,2305,1804
2026-08-09T11:40:52,26504,2275,1804
2026-08-09T11:40:52,37208,2432,1804
2026-08-09T11:40:52,39536,139,1804
2026-08-09T11:40:52,42336,2313,1804
2026-08-09T11:40:52,42344,2324,1804
2026-08-09T11:40:52,44364,141,1804
2026-08-09T11:40:52,45328,2239,1804
2026-08-09T11:40:52,45924,2443,1804
2026-08-09T11:40:52,47072,2508,1804
2026-08-09T11:40:52,47540,139,1804
2026-08-09T11:40:52,48136,140,1804
2026-08-09T11:41:22,25616,2305,2346
2026-08-09T11:41:22,26504,2282,2346
2026-08-09T11:41:22,37208,2434,2346
2026-08-09T11:41:22,39536,139,2346
2026-08-09T11:41:22,42336,2317,2346
2026-08-09T11:41:22,42344,2319,2346
2026-08-09T11:41:22,44364,141,2346
2026-08-09T11:41:22,45328,2241,2346
2026-08-09T11:41:22,45924,2441,2346
2026-08-09T11:41:22,47072,2509,2346
2026-08-09T11:41:22,47540,139,2346
2026-08-09T11:41:22,48136,140,2346
2026-08-09T11:41:52,25616,2307,2333
2026-08-09T11:41:52,26504,2282,2333
2026-08-09T11:41:52,37208,2433,2333
2026-08-09T11:41:52,39536,139,2333
2026-08-09T11:41:52,42336,2316,2333
2026-08-09T11:41:52,42344,2322,2333
2026-08-09T11:41:52,44364,141,2333
2026-08-09T11:41:52,45328,2253,2333
2026-08-09T11:41:52,45924,2442,2333
2026-08-09T11:41:52,47072,2510,2333
2026-08-09T11:41:52,47540,139,2333
2026-08-09T11:41:52,48136,140,2333
2026-08-09T11:42:22,25616,2310,2064
2026-08-09T11:42:22,26504,2280,2064
2026-08-09T11:42:22,37208,2434,2064
2026-08-09T11:42:22,39536,139,2064
2026-08-09T11:42:22,42336,2313,2064
2026-08-09T11:42:22,42344,2316,2064
2026-08-09T11:42:22,44364,141,2064
2026-08-09T11:42:22,45328,2245,2064
2026-08-09T11:42:22,45924,2443,2064
2026-08-09T11:42:22,47072,2507,2064
2026-08-09T11:42:22,47540,139,2064
2026-08-09T11:42:22,48136,140,2064
2026-08-09T11:42:52,25616,2309,1957
2026-08-09T11:42:52,26504,2280,1957
2026-08-09T11:42:52,37208,2434,1957
2026-08-09T11:42:52,39536,139,1957
2026-08-09T11:42:52,42336,2313,1957
2026-08-09T11:42:52,42344,2316,1957
2026-08-09T11:42:52,44364,141,1957
2026-08-09T11:42:52,45328,2244,1957
2026-08-09T11:42:52,45924,2446,1957
2026-08-09T11:42:52,47072,2509,1957
2026-08-09T11:42:52,47540,139,1957
2026-08-09T11:42:52,48136,140,1957
2026-08-09T11:43:23,25616,2306,1917
2026-08-09T11:43:23,26504,2282,1917
2026-08-09T11:43:23,37208,2438,1917
2026-08-09T11:43:23,39536,139,1917
2026-08-09T11:43:23,42336,2335,1917
2026-08-09T11:43:23,42344,2328,1917
2026-08-09T11:43:23,44364,141,1917
2026-08-09T11:43:23,45328,2246,1917
2026-08-09T11:43:23,45924,2449,1917
2026-08-09T11:43:23,47072,2521,1917
2026-08-09T11:43:23,47540,139,1917
2026-08-09T11:43:23,48136,140,1917
2026-08-09T11:43:53,25616,2313,1718
2026-08-09T11:43:53,26504,2288,1718
2026-08-09T11:43:53,37208,2436,1718
2026-08-09T11:43:53,39536,139,1718
2026-08-09T11:43:53,42336,2330,1718
2026-08-09T11:43:53,42344,2327,1718
2026-08-09T11:43:53,44364,141,1718
2026-08-09T11:43:53,45328,2247,1718
2026-08-09T11:43:53,45924,2444,1718
2026-08-09T11:43:53,47072,2534,1718
2026-08-09T11:43:53,47540,139,1718
2026-08-09T11:43:53,48136,140,1718
2026-08-09T11:44:23,25616,2309,1677
2026-08-09T11:44:23,26504,2288,1677
2026-08-09T11:44:23,37208,2457,1677
2026-08-09T11:44:23,39536,139,1677
2026-08-09T11:44:23,42336,2337,1677
2026-08-09T11:44:23,42344,2331,1677
2026-08-09T11:44:23,44364,141,1677
2026-08-09T11:44:23,45328,2253,1677
2026-08-09T11:44:23,45924,2468,1677
2026-08-09T11:44:23,47072,2551,1677
2026-08-09T11:44:23,47540,139,1677
2026-08-09T11:44:23,48136,140,1677
2026-08-09T11:44:53,25616,2316,1752
2026-08-09T11:44:53,26504,2284,1752
2026-08-09T11:44:53,37208,2457,1752
2026-08-09T11:44:53,39536,139,1752
2026-08-09T11:44:53,42336,2329,1752
2026-08-09T11:44:53,42344,2325,1752
2026-08-09T11:44:53,44364,141,1752
2026-08-09T11:44:53,45328,2254,1752
2026-08-09T11:44:53,45924,2469,1752
2026-08-09T11:44:53,47072,2578,1752
2026-08-09T11:44:53,47540,139,1752
2026-08-09T11:44:53,48136,140,1752
2026-08-09T11:45:24,25616,2313,1744
2026-08-09T11:45:24,26504,2283,1744
2026-08-09T11:45:24,37208,2477,1744
2026-08-09T11:45:24,39536,139,1744
2026-08-09T11:45:24,42336,2350,1744
2026-08-09T11:45:24,42344,2327,1744
2026-08-09T11:45:24,44364,141,1744
2026-08-09T11:45:24,45328,2252,1744
2026-08-09T11:45:24,45924,2493,1744
2026-08-09T11:45:24,47072,2591,1744
2026-08-09T11:45:24,47540,139,1744
2026-08-09T11:45:24,48136,140,1744
2026-08-09T11:45:54,25616,2307,1757
2026-08-09T11:45:54,26504,2276,1757
2026-08-09T11:45:54,37208,2470,1757
2026-08-09T11:45:54,39536,139,1757
2026-08-09T11:45:54,42336,2343,1757
2026-08-09T11:45:54,42344,2325,1757
2026-08-09T11:45:54,44364,141,1757
2026-08-09T11:45:54,45328,2251,1757
2026-08-09T11:45:54,45924,2485,1757
2026-08-09T11:45:54,47072,2582,1757
2026-08-09T11:45:54,47540,139,1757
2026-08-09T11:45:54,48136,140,1757
2026-08-09T11:46:24,25616,2306,2545
2026-08-09T11:46:24,26504,2278,2545
2026-08-09T11:46:24,37208,2471,2545
2026-08-09T11:46:24,39536,139,2545
2026-08-09T11:46:24,42336,2352,2545
2026-08-09T11:46:24,42344,2317,2545
2026-08-09T11:46:24,44364,141,2545
2026-08-09T11:46:24,45328,2252,2545
2026-08-09T11:46:24,45924,2486,2545
2026-08-09T11:46:24,47072,2579,2545
